id	md5	seance_id	parlementaire_id	intervention
2126	fef033172eb027739cceb590538a30d7	41	NULL	<p>Un réexamen aura lieu en effet au bout de trois ans. Je me déterminerai en fonction de ce qui sera utile.</p>
2127	a83c6315b200bdc4db1a4e2e7204360c	41	44	<p>Quel rôle entendez-vous donner à la Commission de surveillance ?</p>
2128	e6ece1d4ae66dd276af981605879fe16	41	127	<p>Il est fixé par la loi !</p>
2129	1d6436ea9ead4b7f2d86c8f3a08226e3	41	44	<p>Soit, mais cette commission peut être plus ou moins libre de ses choix et de ses orientations.</p><p>Par ailleurs, les placements de la Caisse s'élèvent à 222 milliards d'euros. Certains sont affectés au logement social et à la revitalisation urbaine, mais j'ai pu constater que certaines caisses de retraite &#8211; telle l'IRCANTEC &#8211; font des placements non plus dans notre pays mais à l'étranger. Le retrait massif des placements réalisés en Italie et en Grèce s'est soldé non pas par un retour en France, mais par un transfert en Allemagne. La Caisse des dépôts doit-elle « renationaliser » une partie de ces placements ?</p><p>Enfin, on sait que GDF-Suez cherche depuis plusieurs années à devenir majoritaire dans le capital de la Compagnie nationale du Rhône. Serez-vous le garant du service public assuré par la CNR ?</p>
2130	255712b8f80f27a4255a95f7f7c17210	41	127	<p>Ma question s'adresse autant à l'ancien directeur du Trésor qu'au candidat à la direction générale de la Caisse des dépôts. La Caisse a récemment mis en place une tranche spéciale de prêts aux collectivités locales mais elle pratique des taux élevés. Je m'en suis étonné auprès de mon prédécesseur, M. Michel Bouvard. Celui-ci m'a répondu que la direction du Trésor les avait imposés afin de ne pas faire de concurrence aux banques  &#8211; lesquelles, à ma connaissance, ne veulent pourtant plus accorder de crédits ! Cela vous paraît-il normal ?</p>
2131	8d19ba00f7a5f391c2efe9f99d166a45	41	NULL	<p>Si votre Commission m'accorde sa confiance, je serai à sa disposition pour avoir des échanges directs sur les différents points abordés.</p><p>Il convient en effet, monsieur Rodet, de revoir et de renforcer les liens entre le groupe Caisse d'épargne et la Caisse des dépôts. Je pourrai vous apporter ultérieurement des réponses plus précises à ce sujet.</p><p>Vous soulignez à juste titre, madame Rabault, l'importance du niveau de risque. Cela étant, le rapport que vous citez montre que la gestion a été assez performante et prudente par rapport à d'autres institutions. En particulier, monsieur Terrasse, le directeur général sortant a su se défaire au bon moment des titres grecs. Mon sentiment est que la Caisse doit continuer à tenir les rênes très courtes en matière de gestion des risques.</p><p>Monsieur Goua, je soulignerai auprès du responsable de la mission de préfiguration de la banque publique d'investissement le problème de l'articulation avec les régions. Sans doute faut-il aller vers une certaine régionalisation, car on a pu constater des attitudes trop rigides, notamment en matière de prêt. Pour autant, le pouvoir de décision ne revient pas aux régions et il convient de maintenir une coordination centrale.</p><p>J'ai le plus grand respect pour la Commission de surveillance, monsieur Terrasse. Son rôle, fixé par la loi, s'est développé ces dernières années. Vous pouvez compter sur moi pour travailler en étroite relation avec elle.</p><p>J'ai bien pris note de vos observations sur les caisses de retraite et l'IRCANTEC. Ayant débuté ma carrière au ministère de l'industrie, j'ai tendance à considérer qu'il est préférable de privilégier les placements en France. Cela étant, la Caisse est responsable des fonds d'épargne et de retraite qu'elle gère et il lui faut parfois intervenir sur les marchés internationaux. Cela fait partie de ses missions publiques.</p><p>Je souhaite également garantir le service public assuré par la Compagnie nationale du Rhône, et je souligne que je n'ai aucun lien avec le groupe GDF-Suez.</p><p>Je remercie Pierre-Alain Muet pour l'amitié dont il fait preuve à mon égard.</p><p>Enfin, monsieur Emmanuelli, il faudrait que le Trésor ait bien changé pour faire des « cadeaux » aux banques en demandant à la Caisse des dépôts de fixer des taux d'intérêt élevés !</p>
2132	9e36f4806257ed0e317856e518c24cae	41	127	<p>C'est ce que dit Michel Bouvard !</p>
2133	a0a60c2d094657e0a9cd6d3a0a271f8e	41	NULL	<p>Dans ce cas, il y a quelque chose qui ne va pas et nous mènerons une investigation avec la Commission de surveillance.</p>
2134	7449ec03da1ee9513498aa06fba972ff	41	440	<p>Les bouleversements économiques, sociaux et géostratégiques guideront votre action, avez-vous affirmé dans votre propos introductif. Vous auriez pu y ajouter la crise écologique, qu'il est essentiel de ne pas sous-estimer et que, du reste, vous mentionnez par la suite. L'épuisement des ressources, le changement climatique, la biodiversité, sont autant de questions qui vont peser très lourd. De ce point de vue, on ne peut que soutenir vos priorités d'investissement, en particulier en direction du logement et des territoires ruraux.</p><p>S'agissant des infrastructures, la Cour des comptes estime à juste titre qu'il faut étudier la rentabilité financière et économique des projets envisagés. Il convient donc de prendre un peu de recul et de mesurer tous les impacts. Dans l'hypothèse où il faudrait durcir les critères faute de moyens pour tout réaliser, les investissements dans le logement semblent bien préférables à ceux dans les infrastructures routières, tant au regard de l'emploi et des besoins sociaux qu'au regard de la crise écologique.</p>
2135	af7722756a8d2d0f2d358d024f415617	41	320	<p>Y a-t-il un avenir pour CDC Entreprises à côté de la banque publique d'investissement ? À mon sens, la BPI n'a pas vocation à couvrir tous les besoins. Comptez-vous dégager les moyens qui aujourd'hui font cruellement défaut à CDC Entreprises lorsqu'il s'agit de faire du co-investissement ?</p><p>Quel est votre avis sur le recours à l'emprunt obligataire comme moyen de financement de certaines collectivités territoriales ?</p><p>Enfin, sans aller jusqu'à une structure de défaisance, seriez-vous prêt à envisager un concours de la Caisse pour aider à résoudre le problème des prêts toxiques ? Pour la seule banque Dexia, plus de 5 500 collectivités sont touchées. Le problème est devant nous et il faudra absolument le traiter.</p>
2136	19d620aeded1efdafd4c72a916d04e17	41	401	<p>Le financement de l'innovation est un des grands problèmes de notre économie. Il ne se passe pas une semaine sans qu'une de nos jeunes entreprises innovantes, une de nos « pépites », ne soit rachetée par un groupe étranger qui récupère ainsi tous les investissements réalisés par la puissance publique pendant des années. Aujourd'hui, ces entreprises ne trouvent pas de financement et je doute que la banque publique d'investissement soit l'outil approprié. Le rôle actuel de la Caisse est modeste mais ponctuellement efficace. Quels outils, selon vous, faudrait-il élaborer ou renforcer pour financer l'innovation ?</p>
2137	ce42768bc9d645643dbb0df591c9ba53	41	NULL	<p>Comme M. Alauzet l'indique avec raison, nous devons davantage tenir compte de la crise écologique, du développement durable et du changement climatique. La Caisse a déjà intégré cette dimension dans son plan stratégique et créé un fonds spécifique, mais il faut continuer à ajuster le curseur. Nous tiendrons le plus grand compte des observations de la Cour des comptes en ce domaine. En matière d'infrastructures, il est bien entendu nécessaire de mesurer les impacts.</p><p>S'agissant de CDC Entreprises et de la banque publique d'investissement, monsieur Gagnaire, je devrai étudier l'articulation entre les deux structures. Si l'on a une conception très large de la BPI, il faut alors se demander quel sort réserver à CDC Entreprises. Selon ce que les pouvoirs publics décideront, il conviendra de préciser la responsabilité de la Caisse des dépôts en ce domaine. Cela dit, je suis prêt à renforcer CDC Entreprises s'il y a des insuffisances.</p><p>Par ailleurs, mes fonctions à l'Autorité des marchés financiers m'ont amené à viser un nombre croissant de dossiers d'emprunts obligataires émis par des collectivités locales. C'est un moyen comme un autre d'accéder au marché.</p><p>En ce qui concerne la résolution des prêts toxiques, il est clair que le schéma prudentiel de la Caisse ne lui permet pas d'envisager la mise en place d'une structure de défaisance. Mais nous devrons assurément travailler avec le Trésor et les pouvoirs publics à des solutions pratiques.</p><p>J'ai vécu en tant que directeur du Trésor des cessions de petites entreprises technologiques à des investisseurs américains, asiatiques ou autres, monsieur Mandon. Je distinguerai à cet égard trois types de problème. Premièrement, les moyens pour venir en aide à ces entreprises sont éparpillés. La réflexion sur la banque publique d'investissement devra être l'occasion de réexaminer les dispositifs. Deuxièmement, il faut que la Caisse des dépôts accentue ses efforts pour le financement des start-up et autres entreprises technologiques. Troisièmement, lorsque la Caisse ou le Fonds stratégique apportent, aux côtés de grands groupes, leur concours à ces entreprises sous forme de prêt ou de participation, ils doivent examiner précisément les engagements pris par ces groupes à l'égard des entreprises innovantes. Je trouve choquant le manque de solidarité et d'articulation des premiers par rapport aux secondes, tous secteurs confondus. C'est ce qui nous distingue de l'Allemagne et explique la faiblesse de la compétitivité dans ce domaine en France. Vous le voyez, le sujet me tient à coeur.</p>
